latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-12.53022080,40.52115839,16.7302,0.6988,"POLYGON((40.5211888695057 -12.5302163400278, 40.5211754182679 -12.5301955751368, 40.5211279082625 -12.5302252808129, 40.5211413594987 -12.530246045706, 40.5211888695057 -12.5302163400278))",5HV2FG9C+WF72
-12.53032704,40.52158039,16.1089,0.6846,"POLYGON((40.5215990037602 -12.5303452803307, 40.5216020992311 -12.53031248123, 40.5215617547216 -12.5303088061138, 40.5215586592456 -12.5303416052146, 40.5215990037602 -12.5303452803307))",5HV2FG9C+VJ8W
-12.53133313,40.48511462,36.5496,0.8011,"POLYGON((40.4851423496579 -12.5313614043107, 40.4851496885398 -12.5313142867799, 40.4850868902028 -12.5313048458689, 40.4850795513094 -12.5313519633992, 40.4851423496579 -12.5313614043107))",5HV2FF9P+F29P
-12.49657008,40.47396600,11.5295,0.7516,"POLYGON((40.473986312622 -12.4965786136924, 40.4739765249907 -12.4965509852199, 40.4739456913334 -12.4965615310839, 40.4739554789622 -12.4965891595577, 40.473986312622 -12.4965786136924))",5HV2GF3F+9HG5
-12.53183505,40.48578892,8.5568,0.7020,"POLYGON((40.4858078798662 -12.5318319410939, 40.4857818289687 -12.5318175073867, 40.485769976787 -12.5318381545013, 40.4857960276861 -12.5318525882095, 40.4858078798662 -12.5318319410939))",5HV2FF9P+787C
-12.49631059,40.47418747,16.0510,0.7153,"POLYGON((40.4742067948196 -12.4962930602725, 40.4741659695046 -12.4962956959351, 40.4741681380396 -12.4963281257125, 40.4742089633595 -12.4963254900487, 40.4742067948196 -12.4962930602725))",5HV2GF3F+FMFH
-12.49614436,40.47398163,9.3256,0.6611,"POLYGON((40.4739969142712 -12.4961568208654, 40.4739929465504 -12.4961283171092, 40.4739663414291 -12.4961318926522, 40.4739703091471 -12.4961603964092, 40.4739969142712 -12.4961568208654))",5HV2GF3F+GHX7
-12.53132820,40.48520868,15.6962,0.7538,"POLYGON((40.485233816861 -12.5313207156878, 40.4851942498874 -12.5313066404592, 40.4851835405466 -12.5313356979462, 40.4852231075243 -12.5313497731762, 40.485233816861 -12.5313207156878))",5HV2FF9P+F38W
-12.53158491,40.48563559,13.8095,0.7633,"POLYGON((40.4856590673545 -12.5315910603111, 40.4856455029257 -12.5315631340571, 40.4856121321836 -12.531578778921, 40.4856256966102 -12.5316067051768, 40.4856590673545 -12.5315910603111))",5HV2FF9P+976M
-12.53124513,40.48522112,31.1513,0.7116,"POLYGON((40.4852570705188 -12.5312366429273, 40.4852028031593 -12.531213571559, 40.485185158744 -12.5312536297029, 40.4852394261111 -12.531276701074, 40.4852570705188 -12.5312366429273))",5HV2FF9P+G352
-12.53009471,40.52131899,38.0156,0.6695,"POLYGON((40.5213592978289 -12.5301077339445, 40.5213491555468 -12.5300653914767, 40.5212786740494 -12.5300816865617, 40.5212888163212 -12.5301240290333, 40.5213592978289 -12.5301077339445))",5HV2FG9C+XG86
-12.53140746,40.48542289,21.8370,0.7187,"POLYGON((40.4854513598751 -12.5313957856094, 40.4854041575908 -12.5313833789715, 40.4853944171117 -12.5314191479761, 40.4854416194029 -12.5314315546138, 40.4854513598751 -12.5313957856094))",5HV2FF9P+C5MP
-12.53097034,40.48508880,14.4030,0.7425,"POLYGON((40.4851112385711 -12.530982525926, 40.4851088240112 -12.5309546170956, 40.4850663732808 -12.5309581619658, 40.4850687878362 -12.5309860707971, 40.4851112385711 -12.530982525926))",5HV2FF9P+J285
-12.49619539,40.47426931,36.7866,0.7380,"POLYGON((40.4743080144954 -12.4961851057309, 40.4742490592207 -12.4961614032392, 40.4742306211788 -12.4962056805356, 40.4742895764629 -12.4962293830304, 40.4743080144954 -12.4961851057309))",5HV2GF3F+GPC4
-12.53181072,40.48521106,12.1900,0.7482,"POLYGON((40.4852235873734 -12.5318309874995, 40.4852233544231 -12.5317903075891, 40.4851985281913 -12.5317904448055, 40.4851987611376 -12.5318311247163, 40.4852235873734 -12.5318309874995))",5HV2FF9P+73GH
-12.53127372,40.48513521,17.7327,0.7691,"POLYGON((40.4851611950472 -12.5312641177958, 40.4851194474276 -12.5312512711615, 40.48510923011 -12.5312833188989, 40.4851509777344 -12.5312961655342, 40.4851611950472 -12.5312641177958))",5HV2FF9P+F3R3
-10.49577073,40.34645833,60.9350,0.8655,"POLYGON((40.3465182937 -10.4957801409839, 40.3464457938346 -10.4957227419452, 40.3464055564224 -10.4957725211428, 40.3464603580524 -10.4958159082763, 40.3464856017825 -10.495784678314, 40.3465033000234 -10.4957986902267, 40.3465182937 -10.4957801409839))",5HX2G83W+MHW4
-10.71973437,40.06770570,61.1999,0.8910,"POLYGON((40.0677489921927 -10.7197600172767, 40.0677312486053 -10.7196913256642, 40.0676624043085 -10.7197087175528, 40.0676801478822 -10.7197774091707, 40.0677489921927 -10.7197600172767))",5HX273J9+434P
-10.45332545,40.23820067,55.8478,0.8432,"POLYGON((40.2382452303602 -10.4533436882593, 40.2382220713091 -10.453282678769, 40.2381561000967 -10.4533072136279, 40.2381792591378 -10.4533682231242, 40.2382452303602 -10.4533436882593))",5HX2G6WQ+M78V
-10.72255034,40.06854654,21.3647,0.7100,"POLYGON((40.0685735384539 -10.7225695955353, 40.0685460283545 -10.7225174236452, 40.0685195264329 -10.7225310904182, 40.0685470365285 -10.7225832623114, 40.0685735384539 -10.7225695955353))",5HX273G9+XCFV
-10.45205295,40.24291563,52.7000,0.8462,"POLYGON((40.2429540625836 -10.4520793764306, 40.2429412061064 -10.4520141552941, 40.2428771897591 -10.4520265185751, 40.2428900462241 -10.4520917397156, 40.2429540625836 -10.4520793764306))",5HX2G6XV+55FV
-10.45890695,40.32317029,60.3715,0.8098,"POLYGON((40.3232104010649 -10.4589367015159, 40.3232024440167 -10.4588688972648, 40.3231301903633 -10.4588772042695, 40.3231381473962 -10.4589450085242, 40.3232104010649 -10.4589367015159))",5HX2G8RF+C7MM
-10.49239202,40.12754759,18.5550,0.6629,"POLYGON((40.1275715413023 -10.4924068433185, 40.1275682144109 -10.4923729094209, 40.1275236581136 -10.492377188089, 40.1275269850003 -10.4924111219876, 40.1275715413023 -10.4924068433185))",5HX2G45H+22V8
-10.47746219,40.18388207,22.1439,0.7333,"POLYGON((40.1839100745681 -10.4774737193246, 40.1838936499751 -10.4774344343849, 40.1838540661126 -10.4774506459158, 40.1838704907027 -10.4774899308574, 40.1839100745681 -10.4774737193246))",5HX2G5FM+2H6C
-10.50083593,40.13415554,41.3909,0.7767,"POLYGON((40.134170807631 -10.5007954258069, 40.1341252519226 -10.5008047814023, 40.1341402754951 -10.5008764313214, 40.1341858312137 -10.5008670757235, 40.134170807631 -10.5007954258069))",5HX2F4XM+MM6H
-10.70901694,40.11134000,17.4956,0.7466,"POLYGON((40.1113623067824 -10.7090319708376, 40.1113561833371 -10.7089955665169, 40.1113176903939 -10.7090018993239, 40.1113238138348 -10.7090383036459, 40.1113623067824 -10.7090319708376))",5HX274R6+9GW9
-10.54877279,40.27576960,48.5708,0.8566,"POLYGON((40.2758101205838 -10.5487535610489, 40.275749583654 -10.54873297874, 40.2757290833938 -10.5487920151244, 40.2757896203348 -10.548812597436, 40.2758101205838 -10.5487535610489))",5HX2F72G+F8R4
-10.56335556,40.00208297,58.8699,0.8859,"POLYGON((40.0021252601485 -10.5633301236047, 40.0020591543816 -10.5633126306676, 40.0020406729907 -10.5633810066491, 40.0021067787719 -10.5633984995886, 40.0021252601485 -10.5633301236047))",5HX2C2P2+MR4P
-10.55432511,40.35148934,33.1304,0.7884,"POLYGON((40.3515274025886 -10.5543255289092, 40.3515015995855 -10.5542894445927, 40.3514512643344 -10.554324685109, 40.3514770673358 -10.5543607694298, 40.3515274025886 -10.5543255289092))",5HX2C9W2+7H9W
-10.54201539,40.28042754,53.4601,0.8747,"POLYGON((40.2804647306297 -10.5420440857304, 40.2804580385976 -10.5419797918963, 40.2803903525484 -10.541986690177, 40.2803970445669 -10.5420509840141, 40.2804647306297 -10.5420440857304))",5HX2F75J+55V8
-10.54627569,40.27557892,64.4415,0.8672,"POLYGON((40.2756307157726 -10.5462771373331, 40.2755837643638 -10.5462246516835, 40.2755271310869 -10.5462742561754, 40.2755740824958 -10.5463267418333, 40.2756307157726 -10.5462771373331))",5HX2F73G+F6PW
-10.72693224,39.99392979,42.0655,0.8184,"POLYGON((39.9939632552879 -10.7269570689498, 39.9939548057785 -10.726899063436, 39.9938963238037 -10.7269073945728, 39.9939047733025 -10.7269654000892, 39.9939632552879 -10.7269570689498))",5GXX7XFV+6HFQ
-10.45774196,40.32544367,39.0371,0.8662,"POLYGON((40.3254855925965 -10.4577409766803, 40.3254589915695 -10.4577033159189, 40.325401730197 -10.4577429404696, 40.3254283312214 -10.4577806012363, 40.3254855925965 -10.4577409766803))",5HX2G8RG+W546
-10.54024475,40.28003957,52.7408,0.8167,"POLYGON((40.2800815700177 -10.540223247576, 40.2800265162693 -10.5401997798866, 40.2799975777272 -10.5402662538689, 40.2800526314864 -10.540289721562, 40.2800815700177 -10.540223247576))",5HX2F75J+W237
-10.46308193,40.32351924,80.9299,0.8955,"POLYGON((40.3235633443361 -10.4631193636873, 40.3235529803479 -10.4630351125055, 40.3234751314382 -10.4630444941975, 40.3234854954064 -10.4631287453842, 40.3235633443361 -10.4631193636873))",5HX2G8PF+QC6P
-10.51883949,40.15555279,59.2990,0.8438,"POLYGON((40.1555991976762 -10.5188570487415, 40.1555731892803 -10.5187946544275, 40.1555063785067 -10.5188219275332, 40.1555323868926 -10.5188843218537, 40.1555991976762 -10.5188570487415))",5HX2F5J4+F67G
-10.59258925,40.18586464,14.8066,0.7189,"POLYGON((40.1858884141437 -10.5925815046176, 40.1858525877762 -10.5925675479508, 40.1858408706876 -10.5925969887332, 40.1858766970584 -10.592610945401, 40.1858884141437 -10.5925815046176))",5HX2C54P+X89G
-10.59714426,40.22865549,22.4328,0.7850,"POLYGON((40.2286841627139 -10.5971546647614, 40.2286654663894 -10.5971156987233, 40.228626808304 -10.5971338541227, 40.2286455046252 -10.5971728201635, 40.2286841627139 -10.5971546647614))",5HX2C63H+4FR9
-10.46640438,40.32167675,58.0684,0.8856,"POLYGON((40.3217231635131 -10.4664299686717, 40.3217229451393 -10.4663784004804, 40.3216303335144 -10.4663787846623, 40.321630551873 -10.4664303528554, 40.3217231635131 -10.4664299686717))",5HX2G8MC+CMMW
-10.54041972,40.27922484,57.5637,0.8705,"POLYGON((40.279264437984 -10.5403910232794, 40.279200599702 -10.5403774860421, 40.2791852401902 -10.5404484089345, 40.279249078487 -10.5404619461734, 40.279264437984 -10.5403910232794))",5HX2F75H+RMQ6
-10.54777016,40.27668318,71.5958,0.8845,"POLYGON((40.2767348982296 -10.5477529495246, 40.2766664014947 -10.5477187954097, 40.2766314785171 -10.5477873718697, 40.2766999752652 -10.5478215259908, 40.2767348982296 -10.5477529495246))",5HX2F72G+VMV5
-10.58238729,40.24682620,85.3122,0.7806,"POLYGON((40.2468248157833 -10.582463458567, 40.2468733689467 -10.5823270861549, 40.2468275796291 -10.5823111276127, 40.2467790264421 -10.5824475000187, 40.2468248157833 -10.582463458567))",5HX2C69W+2PWF
-10.60523148,40.14206706,78.8326,0.8901,"POLYGON((40.1421218670231 -10.6052146597371, 40.1420553080097 -10.6051759120738, 40.1420122507279 -10.6052483023415, 40.1420788097535 -10.6052870500128, 40.1421218670231 -10.6052146597371))",5HX294VR+WR4J
-10.46732380,40.32445248,112.3847,0.8741,"POLYGON((40.3245009231255 -10.4673718120906, 40.3244951604543 -10.4672707003708, 40.3244040343597 -10.4672757881707, 40.3244097970018 -10.4673768998956, 40.3245009231255 -10.4673718120906))",5HX2G8MF+3QG3
-10.55849368,40.09842953,33.1945,0.7814,"POLYGON((40.0984624178052 -10.5584765612205, 40.0984113002277 -10.5584616385395, 40.0983966460054 -10.5585107850235, 40.0984477635908 -10.5585257077061, 40.0984624178052 -10.5584765612205))",5HX2C3RX+J938
-10.67199178,40.13432350,37.4685,0.8244,"POLYGON((40.1343474017758 -10.6720228610632, 40.1343550787232 -10.6719683405735, 40.134299594461 -10.6719606973127, 40.1342919175036 -10.6720152178021, 40.1343474017758 -10.6720228610632))",5HX284HM+6P47
-10.72454271,40.07024487,16.1291,0.8084,"POLYGON((40.0702688594475 -10.7245524943841, 40.0702565344568 -10.7245197895717, 40.0702208895858 -10.7245329266622, 40.0702332145735 -10.7245656314764, 40.0702688594475 -10.7245524943841))",5HX273GC+53Q9
-10.56176910,40.00118692,45.1060,0.8686,"POLYGON((40.0012273478888 -10.5617533427748, 40.0011664367636 -10.5617311788864, 40.0011464909002 -10.5617848450316, 40.0012074020355 -10.5618070089231, 40.0012273478888 -10.5617533427748))",5HX2C2Q2+7FV9
-10.43521837,40.31992672,55.4700,0.8439,"POLYGON((40.3199651742819 -10.4352468484167, 40.3199572588981 -10.43518166928, 40.3198882682131 -10.435189878663, 40.3198961835833 -10.4352550578033, 40.3199651742819 -10.4352468484167))",5HX2H879+WX78
-10.49460286,40.34891696,54.3914,0.7908,"POLYGON((40.3489562354914 -10.4945763218842, 40.3488916311052 -10.4945630215076, 40.348877679039 -10.4946293996502, 40.3489422834391 -10.4946427000279, 40.3489562354914 -10.4945763218842))",5HX2G84X+5H3V
-10.51254284,40.23233919,65.0427,0.8399,"POLYGON((40.2323777334619 -10.5125773925943, 40.2323754266673 -10.5125059239911, 40.2323006405731 -10.512508288006, 40.2323029473507 -10.5125797566122, 40.2323777334619 -10.5125773925943))",5HX2F6PJ+XWP9
-10.61806075,40.03750152,40.2883,0.8005,"POLYGON((40.0375277715252 -10.6180937963346, 40.0375227699874 -10.6180243567951, 40.0374752691156 -10.6180277051631, 40.0374802706429 -10.6180971447043, 40.0375277715252 -10.6180937963346))",5HX292JQ+Q2CC
-10.46411489,40.32323334,106.7807,0.8901,"POLYGON((40.3232769924774 -10.4641647852999, 40.3232805973126 -10.4640683156836, 40.3231896854137 -10.4640649876109, 40.3231860805502 -10.4641614572296, 40.3232769924774 -10.4641647852999))",5HX2G8PF+975F
-10.49774267,40.34433330,88.8018,0.8759,"POLYGON((40.3443847004756 -10.4977750309342, 40.3443713223595 -10.4976955649251, 40.3442818872352 -10.4977103118349, 40.34429526533 -10.4977897778505, 40.3443847004756 -10.4977750309342))",5HX2G82V+WP48
-10.56213426,39.99954693,55.7026,0.7885,"POLYGON((39.9995929071968 -10.5621199845296, 39.9995290254752 -10.5620899934302, 39.9995009461711 -10.5621485487598, 39.9995648279029 -10.562178539864, 39.9995929071968 -10.5621199845296))",5GXXCXQX+4RVP
-10.54515916,40.27712038,55.6933,0.8858,"POLYGON((40.2771584583327 -10.5451882988378, 40.2771515308159 -10.5451228405243, 40.2770822955879 -10.5451300148969, 40.2770892230909 -10.5451954732134, 40.2771584583327 -10.5451882988378))",5HX2F73G+WRQQ
-10.56298782,39.99797439,63.1152,0.7675,"POLYGON((39.9980153660818 -10.563018454859, 39.9980093727398 -10.5629506203819, 39.9979334051186 -10.5629571915106, 39.9979393984443 -10.5630250259906, 39.9980153660818 -10.563018454859))",5GXXCXPX+R55C
-10.71754119,40.02082395,37.7093,0.8344,"POLYGON((40.0208531886431 -10.7175676171137, 40.0208506421146 -10.7175122356397, 40.0207947104181 -10.7175147509335, 40.0207972569365 -10.7175701324089, 40.0208531886431 -10.7175676171137))",5HX272JC+X8P7
-10.55597066,40.09606247,75.6788,0.8359,"POLYGON((40.0961055052134 -10.5560062727422, 40.096099471535 -10.5559289389022, 40.0960194392015 -10.5559350524154, 40.0960254728601 -10.5560123862592, 40.0961055052134 -10.5560062727422))",5HX2C3VW+JC75
-10.59773468,40.22785127,52.4695,0.8019,"POLYGON((40.2278964152025 -10.5977465530468, 40.2278642803265 -10.5976902979381, 40.2278061139326 -10.5977228201865, 40.2278382488029 -10.597779075302, 40.2278964152025 -10.5977465530468))",5HX2C62H+W45J
-10.50809023,40.22771573,83.0169,0.8694,"POLYGON((40.2277627667396 -10.5080554024158, 40.2276814494903 -10.5080430126408, 40.2276686876268 -10.5081250446459, 40.2277500048978 -10.5081374344219, 40.2277627667396 -10.5080554024158))",5HX2F6RH+Q389
-10.65768587,40.16733970,10.6693,0.6699,"POLYGON((40.1673533397413 -10.6576778838756, 40.1673264977485 -10.65766057171, 40.1673290441916 -10.6577039655492, 40.1673547835495 -10.657702487717, 40.1673533397413 -10.6576778838756))",5HX285R8+WWGH
-10.56092738,40.00310824,44.6795,0.8629,"POLYGON((40.003132875481 -10.5609651215512, 40.0031319210425 -10.5608890552829, 40.0030836043118 -10.5608896488225, 40.0030845587384 -10.560965715092, 40.003132875481 -10.5609651215512))",5HX2C2Q3+J6HV
-10.69413212,40.02976024,72.2040,0.8528,"POLYGON((40.0298130003194 -10.6941531307185, 40.0297995083921 -10.6940914395532, 40.0297074807243 -10.6941111267878, 40.0297209726341 -10.6941728179593, 40.0298130003194 -10.6941531307185))",5HX2824H+8WRM
-10.54771248,40.27787111,53.0686,0.8690,"POLYGON((40.2779170769091 -10.547722102681, 40.277882910885 -10.5476674688462, 40.2778251265795 -10.5477028506362, 40.2778592925992 -10.5477574844782, 40.2779170769091 -10.547722102681))",5HX2F72H+W49H
-10.63967353,40.03347821,41.0550,0.8271,"POLYGON((40.0335128160217 -10.6396963046234, 40.033506230703 -10.6396431568758, 40.0334436032193 -10.6396507501594, 40.0334501885275 -10.6397038979093, 40.0335128160217 -10.6396963046234))",5HX2926M+49Q3
-10.75767853,40.01696965,56.6863,0.8731,"POLYGON((40.0170162287003 -10.7576649035101, 40.0169556113252 -10.7576325439383, 40.0169230648651 -10.7576921552662, 40.0169836822499 -10.7577245148435, 40.0170162287003 -10.7576649035101))",5HX262R8+WQHR
-10.65643341,40.16905492,99.9735,0.8739,"POLYGON((40.1691195552545 -10.6564309446598, 40.1690595630704 -10.6563695911468, 40.1689902778744 -10.6564358769192, 40.1690502700606 -10.6564972304452, 40.1691195552545 -10.6564309446598))",5HX285V9+CJFQ
-10.65654919,40.17063861,61.2468,0.7875,"POLYGON((40.1706890816023 -10.6565495697824, 40.1706398488521 -10.6564992693293, 40.1705881246107 -10.6565488030157, 40.1706373573606 -10.6565991034782, 40.1706890816023 -10.6565495697824))",5HX285VC+97J3
-10.67901842,40.08147918,99.9987,0.8996,"POLYGON((40.0815232050284 -10.6790652297268, 40.0815302813687 -10.6789792746768, 40.0814351619645 -10.6789716140072, 40.0814280855972 -10.6790575690578, 40.0815232050284 -10.6790652297268))",5HX283CJ+9HX7
-10.69738227,40.03449652,40.1629,0.8395,"POLYGON((40.0345238603241 -10.6974123411126, 40.0345262544478 -10.6973545123469, 40.0344691860502 -10.6973522013169, 40.0344667919156 -10.6974100300831, 40.0345238603241 -10.6974123411126))",5HX2823M+2QXQ
-10.41369702,40.29945169,80.8228,0.8357,"POLYGON((40.2994825626713 -10.4137458062939, 40.2994969176479 -10.4136608271931, 40.2994208350231 -10.4136482323101, 40.2994064800256 -10.4137332114101, 40.2994825626713 -10.4137458062939))",5HX2H7PX+GQG3
-10.72225831,40.06856385,40.4771,0.8617,"POLYGON((40.0686034930693 -10.7222688894418, 40.0685726700133 -10.7222186481037, 40.0685241959268 -10.7222477323614, 40.0685550189787 -10.7222979737049, 40.0686034930693 -10.7222688894418))",5HX273H9+3CWJ
-10.65211212,40.17145787,65.4257,0.8691,"POLYGON((40.1715087577549 -10.6520996485226, 40.1714524171242 -10.652060549862, 40.1714069937107 -10.6521245936081, 40.1714633343493 -10.6521636922759, 40.1715087577549 -10.6520996485226))",5HX285XC+5H4G
-10.46664149,40.32607348,61.5758,0.8659,"POLYGON((40.3261203069881 -10.4666604960084, 40.3260949223335 -10.4665961123169, 40.3260266585991 -10.4666224788733, 40.3260520432432 -10.4666868625716, 40.3261203069881 -10.4666604960084))",5HX2G8MG+8CW7
-10.71889486,40.06882927,39.8644,0.8750,"POLYGON((40.068863807567 -10.7189162264618, 40.0688505683326 -10.7188605314887, 40.068794736587 -10.7188735113966, 40.0688079758123 -10.7189292063729, 40.068863807567 -10.7189162264618))",5HX273J9+CGW8
-10.70517373,40.11038369,48.3625,0.8795,"POLYGON((40.1104255460833 -10.7051896856288, 40.1103995897223 -10.7051322509668, 40.1103418211043 -10.7051577865143, 40.1103677774576 -10.7052152211819, 40.1104255460833 -10.7051896856288))",5HX274V6+W5J3
-10.69431812,40.04052165,53.6880,0.8404,"POLYGON((40.0405583602123 -10.69428864388, 40.0404905092013 -10.694282938853, 40.0404849512018 -10.6943475982516, 40.0405528022273 -10.6943533032785, 40.0405583602123 -10.69428864388))",5HX2824R+76C8
-10.55496038,40.09887117,46.4898,0.8367,"POLYGON((40.0989125910357 -10.554976987884, 40.0988978953304 -10.5549249326039, 40.0988297397183 -10.5549437709852, 40.0988444354137 -10.5549958262695, 40.0989125910357 -10.554976987884))",5HX2C3WX+2G9H
-10.60484042,40.14209505,9.4106,0.6518,"POLYGON((40.1421019455115 -10.6048217770454, 40.1420783438646 -10.6048294300102, 40.1420881587464 -10.604859055882, 40.1421117603952 -10.6048514029163, 40.1421019455115 -10.6048217770454))",5HX294WR+3R96
-10.71821962,39.99326651,39.4660,0.8250,"POLYGON((39.9933004760869 -10.7182420774147, 39.9932948881907 -10.7181905580352, 39.99323254958 -10.7181971707541, 39.9932381374659 -10.7182486901354, 39.9933004760869 -10.7182420774147))",5GXX7XJV+P868
-10.56049910,40.00417505,69.1659,0.8930,"POLYGON((40.004227725582 -10.5604890394554, 40.0041628269749 -10.5604474151624, 40.0041223809349 -10.5605091549417, 40.0041872795511 -10.5605507792421, 40.004227725582 -10.5604890394554))",5HX2C2Q3+RM34
-10.72284323,40.00460641,27.4949,0.7117,"POLYGON((40.0046417290558 -10.7228561520771, 40.0046378217231 -10.7228226830638, 40.0045710892466 -10.722830302214, 40.0045749965726 -10.7228637712287, 40.0046417290558 -10.7228561520771))",5HX272G3+VR97
-10.54831180,40.10445357,32.5139,0.8047,"POLYGON((40.1044792651953 -10.5483379353083, 40.1044774279974 -10.5482840106043, 40.1044278809192 -10.5482856634055, 40.1044297181086 -10.5483395881106, 40.1044792651953 -10.5483379353083))",5HX2F423+MQGG
